id,carat,cut,color,clarity,depth,table,x,y,z,price
8097,0.7,Premium,F,SI2,61.0,60.0,5.7,5.77,3.49,2277
177532,0.5,Ideal,D,VS2,62.0,55.0,5.13,5.12,3.18,1787
104148,0.31,Very Good,H,VS1,63.1,57.0,4.28,4.31,2.71,698
71836,0.25,Very Good,E,VVS2,62.8,55.0,4.01,4.06,2.52,520
181555,0.51,Very Good,E,SI1,62.4,59.0,5.07,5.12,3.18,1438
130323,0.33,Ideal,D,VS2,60.7,55.0,4.48,4.51,2.73,738
47674,1.0,Very Good,G,VS2,63.2,58.0,6.31,6.27,3.98,5242
106400,0.32,Premium,H,IF,61.0,58.0,4.37,4.41,2.68,842
137417,0.71,Very Good,G,SI1,62.9,58.0,5.63,5.6,3.54,2671
182882,0.34,Premium,G,VS2,61.8,59.0,4.45,4.47,2.76,765
110813,0.48,Very Good,E,VS2,61.7,57.0,5.07,5.01,3.11,1229
59131,0.35,Ideal,F,VS1,61.4,56.0,4.57,4.54,2.8,739
22614,1.11,Premium,G,SI2,61.2,57.0,6.7,6.66,4.09,5113
5021,0.41,Ideal,G,VVS2,61.3,56.0,4.8,4.77,2.93,1031
37352,1.0,Premium,G,SI1,61.0,57.0,6.35,6.38,3.89,4202
103500,0.5,Premium,D,VS2,61.0,58.0,5.1,5.17,3.13,1844
81657,0.58,Very Good,F,VS2,63.0,55.0,5.31,5.34,3.35,1678
152130,1.21,Very Good,H,VS1,59.6,61.0,6.92,6.95,4.13,8596
180916,1.0,Premium,H,VS1,61.3,61.0,6.32,6.38,3.9,5047
42852,0.3,Ideal,F,IF,62.2,57.0,4.29,4.31,2.67,886
79426,2.0,Very Good,I,SI1,63.8,59.0,7.89,7.82,5.02,17218
152336,0.34,Premium,F,VS1,61.7,59.0,4.47,4.45,2.75,905
50324,0.41,Ideal,F,VS1,60.8,56.0,4.8,4.83,2.93,1076
161673,0.37,Ideal,G,SI1,61.1,56.0,4.63,4.68,2.85,651
166913,0.33,Ideal,D,SI2,62.3,53.0,4.48,4.45,2.78,631
64850,0.9,Very Good,F,VS1,59.5,63.0,6.28,6.32,3.75,5131
162348,0.55,Very Good,E,SI2,62.7,55.0,5.22,5.25,3.28,1101
51938,1.2,Very Good,J,SI1,62.1,58.0,6.72,6.77,4.18,5037
159553,0.53,Ideal,H,IF,61.5,55.0,5.2,5.24,3.21,2029
187924,0.7,Very Good,I,SI2,62.5,56.0,5.69,5.75,3.57,2263
118942,0.42,Ideal,G,VVS2,61.1,55.0,4.84,4.86,2.96,1089
78812,0.33,Ideal,E,VS2,61.0,57.0,4.5,4.47,2.73,928
167977,1.31,Very Good,H,VS2,62.0,58.0,6.97,7.05,4.35,8637
107046,0.3,Ideal,G,IF,61.4,57.0,4.32,4.34,2.66,895
148133,0.31,Ideal,I,VS1,62.6,56.0,4.34,4.37,2.73,628
135246,1.23,Ideal,H,SI1,62.7,59.0,6.82,6.78,4.26,6224
39109,1.41,Ideal,J,VVS2,62.6,57.0,7.17,7.12,4.48,7819
38182,2.14,Premium,H,SI1,60.8,60.0,8.23,8.16,5.0,16687
47865,0.72,Premium,G,VS1,61.9,58.0,5.76,5.71,3.55,2604
44899,0.82,Ideal,E,SI2,61.9,53.0,5.98,6.05,3.72,2538
170436,0.9,Very Good,G,SI2,62.0,63.0,6.12,6.17,3.81,3461
99421,0.92,Very Good,E,SI2,62.2,62.0,6.2,6.25,3.86,3819
173014,0.73,Very Good,H,SI1,60.2,56.0,5.9,5.93,3.55,2548
156000,1.09,Ideal,H,SI1,61.9,57.0,6.56,6.62,4.08,4768
73301,1.57,Premium,H,VS2,60.2,58.0,7.56,7.61,4.57,10333
68740,1.08,Premium,F,SI2,62.9,58.0,6.54,6.5,4.1,4149
90802,0.3,Premium,E,SI1,60.6,58.0,4.38,4.33,2.64,658
76105,1.01,Premium,H,SI1,61.5,60.0,6.42,6.45,3.96,4442
96338,0.31,Ideal,E,VS1,62.2,54.0,4.38,4.36,2.72,733
128682,1.52,Premium,E,SI2,59.5,57.0,7.47,7.43,4.47,6963
164354,0.25,Ideal,E,VVS2,61.9,57.0,4.0,4.04,2.5,548
16552,1.61,Ideal,G,VS2,62.7,55.0,7.48,7.44,4.67,12707
100091,0.3,Ideal,E,VVS1,61.8,54.0,4.33,4.35,2.68,862
175742,1.59,Very Good,I,VS1,60.5,60.0,7.55,7.59,4.57,11711
97976,2.21,Very Good,J,VS2,60.0,59.0,8.51,8.58,5.02,16915
67961,1.22,Ideal,H,SI1,62.0,56.0,6.87,6.89,4.27,5998
80389,0.33,Very Good,H,VS1,61.1,59.0,4.46,4.49,2.73,579
9875,0.42,Ideal,G,SI1,61.7,56.0,4.83,4.84,2.98,990
174300,0.5,Premium,E,VS1,61.6,58.0,5.09,5.13,3.15,1745
23848,1.05,Premium,F,SI2,58.9,59.0,6.68,6.59,3.9,4761
66451,1.2,Very Good,G,VS2,63.5,58.0,6.65,6.75,4.25,7988
153897,1.01,Premium,F,SI2,62.9,59.0,6.33,6.43,4.01,4197
38877,1.53,Premium,G,VS2,62.3,59.0,7.33,7.27,4.55,12773
173571,1.01,Very Good,E,SI1,63.4,57.0,6.31,6.41,4.03,6091
88915,0.54,Ideal,D,VS2,61.0,57.0,5.2,5.27,3.19,1774
80481,0.32,Premium,H,VS2,61.3,62.0,4.44,4.4,2.71,559
39513,0.7,Ideal,F,VS2,62.3,56.0,5.68,5.65,3.53,2763
47358,0.33,Ideal,I,VVS1,61.8,55.0,4.46,4.49,2.77,579
53849,0.36,Ideal,E,VVS1,61.2,56.0,4.61,4.56,2.81,1013
27196,1.2,Very Good,I,SI1,63.1,55.0,6.7,6.66,4.22,5272
117295,1.01,Premium,F,VS2,59.5,60.0,6.58,6.55,3.91,6608
39550,0.7,Good,F,SI1,63.8,58.0,5.57,5.63,3.56,2106
93343,0.41,Ideal,E,VS1,61.7,57.0,4.77,4.73,2.93,1153
106966,0.53,Ideal,G,VS1,62.2,55.0,5.15,5.2,3.22,1722
60891,0.56,Premium,F,VS2,61.6,58.0,5.32,5.29,3.27,1876
58016,0.36,Ideal,E,VVS2,62.3,56.0,4.58,4.55,2.86,1012
94932,0.41,Premium,F,VVS2,60.2,58.0,4.84,4.79,2.9,1272
136204,0.9,Very Good,H,VS2,63.5,61.0,6.13,6.17,3.91,4072
129381,1.01,Premium,F,SI1,62.5,60.0,6.42,6.38,4.0,4836
39875,0.3,Ideal,G,VS2,62.9,57.0,4.27,4.3,2.69,675
39433,0.31,Very Good,H,VS1,63.1,57.0,4.29,4.31,2.71,698
157353,0.31,Good,G,SI1,63.5,57.0,4.28,4.31,2.73,442
15622,0.73,Very Good,E,VS2,60.1,60.0,5.8,5.85,3.51,2978
19099,0.7,Good,F,SI1,64.0,56.0,5.52,5.59,3.56,2283
174410,0.69,Premium,E,VS2,60.9,58.0,5.74,5.71,3.5,2840
104726,0.23,Ideal,F,VS2,62.3,56.0,3.95,3.98,2.46,580
106815,0.42,Premium,D,SI1,61.2,57.0,4.8,4.85,2.96,1040
7069,0.71,Ideal,E,VS2,61.9,56.0,5.68,5.76,3.53,2913
51363,0.91,Very Good,F,SI2,63.7,57.0,6.13,6.18,3.92,3854
53984,0.52,Premium,E,VS1,58.1,59.0,5.47,5.38,3.09,2012
166249,0.7,Premium,G,SI1,60.5,60.0,5.8,5.77,3.5,2415
16699,1.0,Very Good,F,VS2,63.3,57.0,6.39,6.37,4.03,6630
25629,1.34,Premium,H,SI1,62.1,56.0,7.07,7.1,4.4,7473
111683,0.52,Ideal,F,VVS2,61.4,56.0,5.18,5.2,3.19,2275
2918,0.7,Very Good,E,SI2,62.9,57.0,5.64,5.68,3.55,2329
113572,2.2,Premium,I,SI2,60.7,59.0,8.47,8.39,5.11,15919
102750,0.52,Ideal,G,VS1,61.7,56.0,5.14,5.18,3.18,1596
153966,0.32,Very Good,H,VS2,61.1,58.0,4.41,4.43,2.7,505
100837,0.57,Ideal,E,VS2,60.2,57.0,5.38,5.42,3.25,1749
172556,1.01,Ideal,G,VVS2,63.0,55.0,6.35,6.39,4.01,7876
52772,0.32,Very Good,I,VVS1,63.3,55.0,4.4,4.36,2.77,756
140549,1.05,Very Good,F,VS2,62.3,57.0,6.41,6.45,4.01,6319
93276,1.0,Very Good,E,SI1,63.4,57.0,6.19,6.26,3.97,4853
171466,1.51,Premium,I,VS1,59.8,60.0,7.57,7.53,4.49,10711
53913,0.9,Ideal,I,SI1,61.1,57.0,6.24,6.29,3.83,3564
52239,0.31,Premium,G,VS1,59.2,59.0,4.41,4.37,2.59,802
55627,1.27,Very Good,H,VS1,62.1,58.0,6.86,6.93,4.29,8915
33430,0.51,Ideal,F,VVS1,62.7,54.0,5.08,5.11,3.19,2082
21574,0.9,Good,F,SI1,63.3,57.0,6.08,6.11,3.85,3669
163048,0.51,Very Good,E,SI1,61.9,56.0,5.1,5.14,3.17,1343
174028,0.31,Good,J,VS2,63.8,55.0,4.3,4.26,2.74,396
4590,1.04,Ideal,E,SI1,61.0,55.0,6.52,6.58,4.0,7523
144150,1.52,Premium,G,VS2,62.4,55.0,7.38,7.4,4.62,12792
164681,0.34,Ideal,G,SI1,61.0,55.0,4.54,4.58,2.78,522
10879,1.52,Ideal,H,SI1,62.8,55.0,7.32,7.3,4.59,10038
76004,0.5,Ideal,G,SI2,61.5,55.0,5.13,5.16,3.16,1078
136687,0.3,Ideal,D,VS2,61.8,55.0,4.32,4.35,2.68,867
120717,0.32,Ideal,E,VS2,62.0,57.0,4.44,4.4,2.74,900
173552,0.41,Very Good,F,VS1,63.2,57.0,4.7,4.71,2.97,921
111709,0.71,Ideal,D,SI2,61.8,54.0,5.73,5.77,3.55,2723
45567,0.42,Premium,D,SI2,61.2,60.0,4.81,4.85,2.96,852
95559,0.9,Very Good,E,VS1,63.3,57.0,6.2,6.15,3.89,4830
139559,0.35,Ideal,F,VS2,60.9,57.0,4.55,4.59,2.78,704
160649,0.32,Ideal,E,SI1,62.2,55.0,4.45,4.47,2.77,673
185988,0.3,Premium,F,VS2,62.0,59.0,4.22,4.25,2.63,605
134175,0.33,Ideal,E,SI1,62.1,55.0,4.43,4.46,2.77,610
23245,1.2,Premium,H,SI2,62.7,61.0,6.72,6.66,4.18,4788
3747,0.72,Ideal,G,SI1,61.5,57.0,5.81,5.83,3.57,2400
66436,1.0,Good,J,SI2,63.9,63.0,6.27,6.31,4.02,3293
9305,0.3,Ideal,D,VS2,61.0,57.0,4.34,4.3,2.63,911
124348,0.4,Premium,D,SI1,60.9,59.0,4.79,4.77,2.91,810
92739,2.32,Premium,H,SI2,60.7,60.0,8.58,8.53,5.2,18559
53756,0.52,Ideal,D,SI1,61.9,56.0,5.19,5.15,3.2,1720
81083,0.57,Good,G,VS1,65.3,59.0,5.13,5.06,3.41,1625
29036,1.13,Premium,J,VS2,61.2,59.0,6.71,6.67,4.1,5049
50975,0.77,Ideal,H,SI2,61.9,56.0,5.87,5.85,3.63,2283
193304,0.9,Ideal,I,VS2,62.1,56.0,6.22,6.14,3.86,3620
150576,1.01,Premium,E,SI1,61.2,59.0,6.48,6.43,3.95,5175
43543,0.7,Fair,E,SI2,65.7,58.0,5.59,5.56,3.63,2112
25551,2.05,Ideal,J,SI1,61.1,57.0,8.16,8.23,5.01,15773
88273,0.33,Premium,G,VS2,61.4,58.0,4.47,4.45,2.73,743
106838,2.01,Very Good,H,SI2,62.3,61.0,8.1,8.04,5.03,11062
53535,1.2,Very Good,G,SI1,63.5,57.0,6.75,6.71,4.26,6505
187622,1.05,Ideal,E,SI1,60.5,55.0,6.56,6.59,3.97,7577
184606,0.31,Ideal,G,VVS1,61.0,56.0,4.4,4.35,2.67,1046
40653,1.5,Premium,G,VS2,62.2,58.0,7.32,7.22,4.52,12618
67186,1.0,Premium,H,SI1,60.4,58.0,6.46,6.42,3.89,4990
173122,0.9,Premium,F,SI2,62.0,51.0,6.11,6.18,3.81,3546
32908,0.7,Very Good,E,SI2,62.9,56.0,5.65,5.68,3.56,2362
59003,0.41,Ideal,G,VVS2,61.6,55.0,4.82,4.79,2.96,1076
178032,0.9,Ideal,E,SI2,61.5,56.0,6.19,6.25,3.82,4315
126658,1.01,Very Good,G,VS2,63.3,58.0,6.37,6.31,4.02,6272
110192,1.01,Premium,D,SI2,61.7,58.0,6.44,6.41,3.97,4387
186602,1.51,Very Good,H,VS2,62.4,58.0,7.26,7.31,4.54,10423
144815,0.33,Ideal,G,VS2,62.2,56.0,4.43,4.46,2.76,581
158937,0.32,Premium,F,VVS2,62.6,59.0,4.4,4.36,2.74,945
84695,0.3,Ideal,G,VS2,61.8,55.0,4.33,4.36,2.68,600
170015,0.57,Ideal,G,VS2,61.4,56.0,5.34,5.37,3.29,1662
18340,0.51,Ideal,H,VS2,62.4,53.0,5.11,5.17,3.2,1427
65234,0.33,Premium,F,VS2,59.7,60.0,4.52,4.55,2.7,666
16548,0.7,Very Good,E,VVS2,62.6,60.0,5.61,5.65,3.52,2844
146770,1.2,Very Good,J,SI1,62.4,57.0,6.76,6.81,4.24,5140
146401,1.26,Very Good,H,SI2,62.7,58.0,6.88,6.84,4.3,5131
85322,1.02,Premium,F,SI1,61.9,59.0,6.39,6.45,3.98,5880
159306,0.6,Premium,G,SI1,62.1,58.0,5.44,5.4,3.35,1286
45562,0.71,Very Good,I,SI1,62.5,65.0,5.72,5.65,3.55,2032
108153,0.54,Ideal,G,VVS1,61.8,56.0,5.26,5.22,3.24,2039
60245,0.52,Premium,G,VS1,60.6,60.0,5.19,5.16,3.14,1815
74852,1.22,Ideal,I,SI1,61.0,56.0,6.93,6.9,4.21,5690
91360,0.31,Very Good,E,VVS2,61.9,54.0,4.37,4.4,2.72,788
89307,1.6,Premium,J,VS2,62.7,58.0,7.47,7.41,4.66,7568
71124,1.02,Premium,E,SI2,60.6,58.0,6.52,6.47,3.94,4312
144626,0.3,Ideal,D,SI1,62.4,57.0,4.27,4.29,2.67,747
105351,0.43,Very Good,E,VS2,62.5,58.0,4.79,4.8,3.0,892
191239,0.72,Very Good,H,VS1,62.6,57.0,5.65,5.72,3.56,2962
19201,0.3,Ideal,E,VS2,61.8,55.0,4.3,4.34,2.67,658
69178,0.53,Ideal,E,VS1,61.9,56.0,5.2,5.17,3.21,1986
19691,0.54,Premium,G,VS1,59.9,59.0,5.28,5.32,3.18,1957
53965,0.78,Ideal,G,SI2,61.8,54.0,5.94,5.9,3.67,2902
121411,0.32,Ideal,H,VS2,61.7,56.0,4.4,4.45,2.73,537
78924,1.57,Ideal,G,SI1,62.1,57.0,7.37,7.41,4.59,8529
71466,1.33,Premium,F,SI2,62.4,58.0,7.0,7.06,4.39,5844
182564,0.9,Very Good,E,SI1,62.9,59.0,6.13,6.16,3.87,4133
48440,0.32,Premium,H,VS2,60.2,58.0,4.44,4.5,2.69,505
172470,0.3,Ideal,E,VS2,62.4,55.0,4.29,4.34,2.69,603
162108,0.6,Ideal,D,VS2,62.0,56.0,5.4,5.43,3.35,2074
115210,1.53,Very Good,E,SI2,60.9,59.0,7.42,7.35,4.48,8848
159149,1.09,Premium,D,SI1,61.9,59.0,6.57,6.54,4.06,5620
94971,1.1,Premium,D,SI2,58.7,61.0,6.78,6.73,3.93,4921
161825,0.71,Ideal,E,VS2,62.2,58.0,5.69,5.74,3.56,2725
63266,0.3,Very Good,H,VS1,63.3,58.0,4.26,4.24,2.69,675
145352,0.27,Good,F,VS2,62.9,62.0,4.16,4.19,2.62,492
44086,1.51,Ideal,I,VS1,61.8,56.0,7.31,7.38,4.55,11032
135593,0.51,Ideal,E,SI1,62.4,56.0,5.09,5.12,3.18,1370
14927,1.02,Ideal,F,VVS1,62.5,56.0,6.4,6.43,4.01,9702
147176,1.06,Premium,E,SI2,62.8,58.0,6.46,6.5,4.06,4606
185973,0.91,Premium,D,SI2,62.2,57.0,6.2,6.15,3.84,3961
21775,1.61,Premium,H,VS2,61.7,59.0,7.54,7.49,4.64,11021
115611,1.0,Good,E,SI2,62.8,54.0,6.37,6.38,4.01,4580
127280,1.04,Premium,H,SI2,61.6,58.0,6.53,6.49,4.01,4063
115409,0.53,Premium,E,VS2,61.5,58.0,5.18,5.21,3.19,1445
103445,0.9,Ideal,F,VS2,62.3,56.0,6.15,6.22,3.85,5021
155628,0.92,Ideal,D,SI1,62.2,54.0,6.25,6.27,3.89,3880
129622,1.56,Premium,E,SI2,62.1,59.0,7.46,7.37,4.6,9384
101241,0.77,Ideal,D,VS2,62.4,57.0,5.83,5.86,3.65,3235
97616,2.01,Very Good,F,SI2,62.9,59.0,8.04,7.99,5.04,18318
24946,1.04,Premium,F,SI1,62.2,59.0,6.46,6.45,4.02,4981
69064,0.7,Ideal,G,VS2,60.7,57.0,5.76,5.78,3.49,2980
58022,1.09,Ideal,I,SI2,62.0,55.0,6.57,6.61,4.08,4173
18541,2.01,Ideal,E,SI2,62.3,57.0,8.06,7.99,5.01,14502
188211,0.3,Premium,I,VVS2,62.1,60.0,4.28,4.25,2.65,675
76518,0.31,Very Good,G,VVS1,60.8,56.0,4.39,4.42,2.68,642
13635,1.01,Very Good,I,SI1,61.7,63.0,6.4,6.37,3.94,3808
118785,1.03,Very Good,F,SI2,61.3,60.0,6.45,6.54,3.98,4592
89628,2.04,Good,E,SI2,63.8,60.0,8.04,8.09,5.14,16582
73679,1.09,Premium,H,SI1,62.7,56.0,6.53,6.47,4.08,4980
131857,0.7,Ideal,F,VS2,61.9,55.0,5.75,5.69,3.53,2690
86465,0.57,Ideal,E,SI1,61.5,56.0,5.3,5.34,3.28,1642
54969,0.31,Ideal,G,VVS2,62.2,56.0,4.34,4.38,2.71,707
37606,0.74,Good,F,SI2,63.2,57.0,5.71,5.83,3.63,2362
15454,0.26,Ideal,H,VS1,62.1,54.0,4.05,4.08,2.53,578
165952,0.4,Ideal,G,VVS1,61.9,57.0,4.72,4.74,2.93,1123
55959,1.06,Premium,J,SI1,62.5,59.0,6.58,6.51,4.1,4235
6258,0.32,Premium,E,SI1,61.5,58.0,4.41,4.43,2.72,524
114009,0.71,Very Good,J,VS2,62.3,58.0,5.63,5.68,3.52,2002
21497,1.01,Good,D,SI2,59.1,63.0,6.47,6.52,3.83,4328
157540,0.25,Ideal,G,VS1,62.3,54.0,4.06,4.09,2.54,490
49357,1.13,Premium,I,VS1,62.3,59.0,6.66,6.68,4.16,5619
59048,0.43,Ideal,E,VVS2,61.3,56.0,4.89,4.83,2.97,1155
148304,0.71,Ideal,D,VS2,61.5,56.0,5.77,5.73,3.53,3316
161439,0.57,Very Good,H,VS1,60.5,57.0,5.33,5.36,3.24,1659
53416,0.52,Ideal,G,SI1,61.9,54.0,5.15,5.18,3.2,1249
123892,0.71,Premium,E,VS2,61.4,58.0,5.74,5.76,3.53,2902
125513,0.55,Very Good,E,SI1,60.0,58.0,5.3,5.34,3.2,1624
79889,1.54,Ideal,H,SI1,61.1,55.0,7.52,7.47,4.58,9253
110998,0.31,Ideal,F,VVS2,61.3,56.0,4.41,4.43,2.71,977
23267,0.7,Very Good,D,SI1,63.1,56.0,5.61,5.66,3.56,3068
25658,1.5,Ideal,G,VS1,61.8,56.0,7.39,7.37,4.56,14593
109608,1.22,Very Good,J,SI1,62.8,59.0,6.81,6.86,4.29,5268
103053,0.26,Very Good,F,VVS1,62.4,58.0,4.06,4.1,2.54,586
11857,0.31,Ideal,F,VS2,62.1,56.0,4.33,4.35,2.7,627
133950,0.52,Ideal,D,VS2,61.4,57.0,5.17,5.14,3.16,1754
36419,2.03,Good,G,SI2,60.2,61.0,8.2,8.26,4.94,15568
348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
37615,0.32,Ideal,E,SI1,61.4,55.0,4.45,4.43,2.72,481
155863,0.31,Premium,H,VVS1,61.9,58.0,4.36,4.3,2.68,907
69005,0.71,Premium,G,VS2,59.6,60.0,5.85,5.74,3.47,2367
74137,0.41,Ideal,E,VS1,61.7,57.0,4.76,4.8,2.95,1079
83126,0.32,Premium,G,VS1,60.1,58.0,4.46,4.5,2.69,707
60615,1.1,Premium,H,SI1,61.8,60.0,6.59,6.51,4.04,4839
20856,0.72,Ideal,G,VS1,62.0,56.0,5.73,5.77,3.57,2297
126934,1.02,Premium,F,VVS2,60.8,59.0,6.46,6.49,3.94,8797
49366,0.7,Ideal,I,VS2,61.4,56.0,5.73,5.76,3.53,2180
134706,0.87,Premium,G,SI1,61.5,57.0,6.15,6.1,3.76,2990
20456,1.14,Ideal,I,SI1,61.6,54.0,6.73,6.75,4.15,5498
58738,1.0,Premium,D,SI1,60.8,59.0,6.49,6.46,3.94,5430
31116,1.0,Good,E,SI1,64.2,58.0,6.27,6.16,3.99,4940
168398,0.32,Ideal,D,SI1,63.0,57.0,4.37,4.33,2.74,720
47188,1.12,Ideal,H,VS2,61.0,57.0,6.71,6.74,4.1,6699
153829,0.72,Ideal,D,SI1,62.0,57.0,5.74,5.77,3.57,3007
34432,0.4,Premium,E,VS1,59.4,59.0,4.81,4.76,2.85,1059
79722,0.29,Ideal,E,VS2,61.1,56.0,4.28,4.24,2.6,619
79372,1.22,Premium,H,SI2,60.5,58.0,6.92,6.88,4.17,5621
172788,0.51,Ideal,G,VVS2,60.7,56.0,5.18,5.23,3.16,1989
54034,1.01,Premium,H,VS2,59.6,60.0,6.53,6.47,3.88,4890
51275,0.71,Ideal,E,VS2,62.8,57.0,5.68,5.72,3.58,2877
48397,0.76,Ideal,E,VS2,60.8,56.0,5.9,5.92,3.59,3582
58438,0.35,Very Good,F,VS2,61.9,55.0,4.5,4.54,2.8,645
178052,0.54,Ideal,E,VS1,61.0,56.0,5.26,5.3,3.22,2137
88104,1.56,Premium,G,VS1,62.3,56.0,7.41,7.44,4.63,13811
162047,0.51,Ideal,E,VS2,62.1,55.0,5.1,5.13,3.18,1656
153306,0.77,Ideal,F,VS1,62.0,57.0,5.82,5.9,3.64,3365
62668,0.4,Ideal,E,SI1,61.5,56.0,4.77,4.74,2.93,904
47905,0.7,Very Good,F,SI1,60.9,59.0,5.72,5.78,3.51,2161
52268,1.02,Premium,G,SI1,62.5,59.0,6.39,6.36,3.99,4338
26503,0.32,Ideal,F,SI2,61.8,55.0,4.31,4.35,2.68,421
71343,0.38,Very Good,I,VS2,61.0,60.0,4.64,4.68,2.84,568
11358,0.32,Ideal,G,IF,62.6,54.0,4.38,4.37,2.74,863
130047,0.9,Ideal,H,VS1,61.3,56.0,6.14,6.16,3.77,3734
141944,0.55,Ideal,G,VS2,62.2,57.0,5.26,5.22,3.25,1548
64179,0.52,Ideal,G,VS1,61.0,56.0,5.2,5.23,3.18,1721
183082,0.42,Premium,E,VS2,62.0,58.0,4.79,4.81,2.97,968
79229,0.6,Ideal,E,VS2,60.3,57.0,5.51,5.49,3.32,1953
15491,0.31,Very Good,H,VVS2,62.8,58.0,4.35,4.31,2.72,625
11324,0.34,Premium,G,VVS1,62.3,58.0,4.5,4.51,2.8,869
131585,1.05,Ideal,H,SI1,62.6,56.0,6.54,6.48,4.07,4611
100403,0.3,Ideal,G,VS1,62.5,57.0,4.33,4.29,2.69,776
48603,0.5,Ideal,E,VS2,62.3,59.0,5.07,5.04,3.15,1595
164856,2.09,Ideal,J,SI1,61.4,58.0,8.29,8.22,5.05,13162
141867,2.02,Ideal,G,SI2,61.7,59.0,8.12,8.08,5.0,16314
87743,1.01,Good,F,SI1,63.6,56.0,6.27,6.32,4.0,4733
28612,0.57,Premium,G,SI1,61.2,58.0,5.35,5.32,3.26,1448
187933,2.05,Premium,H,SI1,62.4,58.0,8.16,8.1,5.07,12674
188837,0.5,Fair,D,SI1,58.2,57.0,5.2,5.14,3.05,1433
127633,1.09,Premium,G,VS1,61.8,56.0,6.61,6.58,4.08,7256
189835,0.32,Ideal,E,VS2,61.3,56.0,4.37,4.39,2.69,702
84104,0.52,Premium,G,SI1,59.6,58.0,5.31,5.28,3.16,1249
111473,0.32,Ideal,G,VS2,61.6,56.0,4.4,4.43,2.72,568
98531,0.75,Premium,J,VVS2,59.6,58.0,5.98,5.92,3.55,1996
187889,2.0,Ideal,F,SI2,61.8,55.0,8.13,8.0,4.99,13395
53492,1.5,Good,J,SI1,64.2,55.0,7.23,7.27,4.66,7539
189249,1.0,Good,H,SI2,64.6,60.0,6.25,6.19,3.99,3854
86136,1.5,Very Good,G,VVS2,62.9,58.0,7.15,7.19,4.51,15602
5390,0.55,Ideal,I,SI1,61.6,57.0,5.27,5.3,3.25,1214
179235,0.72,Ideal,H,SI1,61.2,59.0,5.79,5.82,3.55,2344
126734,0.74,Very Good,F,SI1,63.2,56.0,5.77,5.74,3.63,2717
35126,0.41,Ideal,E,VVS2,61.5,55.0,4.81,4.78,2.95,1186
104192,0.7,Good,E,VS1,63.7,57.0,5.64,5.6,3.59,3384
57781,1.45,Very Good,J,VS1,62.4,59.0,7.21,7.16,4.49,8415
22736,0.53,Premium,D,SI1,59.5,59.0,5.26,5.31,3.15,1580
98113,0.78,Ideal,F,VS2,61.0,56.0,5.94,5.92,3.62,3556
53778,1.5,Premium,G,SI2,62.1,59.0,7.28,7.24,4.5,9116
150243,0.31,Premium,E,SI1,62.0,58.0,4.32,4.36,2.69,544
176401,1.02,Premium,F,SI1,62.2,58.0,6.42,6.4,3.99,5398
23659,0.8,Very Good,H,VS2,63.2,58.0,5.88,5.91,3.72,2967
78132,0.73,Ideal,E,VVS2,60.9,57.0,5.81,5.84,3.55,4078
97491,0.41,Ideal,E,VVS1,62.5,56.0,4.77,4.8,2.99,1367
32070,0.7,Ideal,H,SI2,59.9,57.0,5.78,5.81,3.47,2263
165790,1.52,Very Good,G,VS2,59.4,59.0,7.49,7.56,4.48,11667
129094,1.52,Ideal,F,VS2,61.0,57.0,7.38,7.43,4.53,14505
110326,1.0,Very Good,G,VS2,62.0,58.0,6.34,6.43,3.96,6012
54680,1.51,Ideal,G,SI1,62.0,55.0,7.33,7.37,4.56,11272
162414,0.73,Ideal,G,VS1,61.4,54.0,5.85,5.89,3.59,3018
109914,0.9,Good,G,SI1,63.6,59.0,6.08,6.12,3.86,3764
182912,0.33,Ideal,G,IF,61.4,55.0,4.46,4.48,2.74,958
87432,0.53,Ideal,E,VS2,61.8,56.0,5.18,5.22,3.21,1947
86941,1.0,Very Good,D,SI2,59.3,59.0,6.47,6.51,3.84,4427
64096,0.74,Ideal,D,SI2,61.8,57.0,5.81,5.83,3.6,2898
3984,0.35,Ideal,F,SI1,60.3,57.0,4.56,4.53,2.76,708
125762,0.7,Very Good,E,SI2,60.9,57.0,5.76,5.79,3.51,2586
72721,1.5,Ideal,H,SI1,62.8,57.0,7.27,7.31,4.57,11068
5817,0.32,Ideal,H,IF,61.7,57.0,4.36,4.39,2.7,814
178,0.5,Ideal,H,VS2,61.6,57.0,5.11,5.13,3.15,1312
41849,0.32,Ideal,H,VS2,62.1,57.0,4.42,4.39,2.73,648
63109,0.42,Very Good,E,SI1,61.9,59.0,4.75,4.81,2.96,737
93962,0.5,Premium,E,SI1,59.4,61.0,5.17,5.24,3.09,1443
145879,0.33,Ideal,G,VS2,61.6,56.0,4.46,4.49,2.75,579
133099,1.01,Very Good,G,VVS2,62.5,58.0,6.36,6.4,3.99,7294
98705,0.41,Ideal,G,VS1,62.2,56.0,4.71,4.7,2.93,899
65738,1.01,Premium,G,SI1,62.9,59.0,6.39,6.35,4.0,4673
5724,1.19,Premium,I,VS2,62.2,60.0,6.83,6.78,4.23,5000
13638,0.81,Ideal,D,SI1,61.4,56.0,5.97,6.0,3.68,3365
79029,0.33,Very Good,E,VS2,60.5,59.0,4.49,4.53,2.72,745
20930,0.74,Very Good,F,SI2,60.3,58.0,5.82,5.85,3.52,2462
125154,0.56,Ideal,D,SI2,61.6,56.0,5.33,5.35,3.29,1374
